India Temperature,India Precipitation,India Relative Humidity,India Wind Speed,India Wind Direction,India Mean Sea Level Pressure,Japan Temperature,Japan Precipitation Total,Japan Relative Humidity,Japan Wind Speed,Japan Wind Direction,Japan Mean Sea Level Pressure,Year,Month,Day,Tree Level India,Grass Level India,Weed Level India,Tree Level Japan,Grass Level Japan,Weed Level Japan
25.827972,0,68,3.6179552,95.71059,1013.5,7.7211776,0,51,19.011953,341.222,1019.1,2016,2,21,M,L,L,,,
27.647972,0,59,5.1919937,123.69006,1013.4,9.2811775,0,45,20.316889,352.875,1019.1,2016,2,22,M,L,L,M,L,L
22.45797,0,55,6.297428,149.03624,1013.3,10.361177,0,38,21.746504,353.34558,1019.1,2016,2,23,L,L,L,M,L,L
21.12345,0,48,6.28713,166.75948,1012.7,11.841178,0,33,17.643673,1.1691284,1018.2,2016,2,24,M,L,L,M,L,L
23.12671,0,43,9.726665,177.8789,1011.8,13.231177,0,32,16.56,360,1018,2016,2,25,M,L,L,L,L,L
20.12645,0,43,16.62249,184.96974,1011.1,14.591178,0,29,18.532133,352.1847,1017.5,2016,2,26,M,L,L,,,
21.387972,0,48,20.380579,197.47478,1010.8,15.701178,0,27,19.469975,340.55997,1016.8,2016,2,27,L,L,L,,,
30.427973,0,54,21.578989,207.84758,1010.5,16.131178,0,25,21.273533,336.03754,1016.6,2016,2,28,M,L,L,,,
29.807972,0,58,22.86496,213.43987,1010,16.211178,0,26,22.702845,345.30267,1016.6,2016,3,1,H,L,L,M,L,L
28.347973,0,63,20.240198,218.50066,1009.6,16.061178,0,26,21.434364,352.2782,1017,2016,3,2,H,L,L,M,L,L
28.287971,0,64,19.134262,221.18593,1010.2,15.501178,0,27,20.188908,356.93353,1018,2016,3,3,H,L,L,M,L,L
26.847973,0,69,17.057314,225.8551,1010.8,14.191177,0,30,18,360,1019.4,2016,3,4,H,L,L,M,L,L
25.427973,0,75,10.315115,240.75117,1011.5,12.561177,0,34,16.56,360,1020.7,2016,3,5,H,L,L,M,L,L
25.457972,0,74,5.0142193,248.9625,1011.8,11.0711775,0,37,15.119999,360,1022,2016,3,6,H,L,L,,,
25.767971,0,72,1.484318,194.03624,1012.2,10.001178,0,38,13.397612,6.1701508,1023,2016,3,7,L,L,L,,,
25.737972,0,72,1.4399999,89.99999,1012.8,9.621178,0,40,15.124284,91.36392,1023.6,2016,3,8,M,L,L,L,L,L
25.137972,0,74,2.9024127,29.744873,1012.3,9.291178,0,43,13.207634,72.5528,1023.5,2016,3,9,E,M,L,M,L,L
24.767971,0,75,4.452954,14.03624,1012.2,9.021177,0,48,10.30883,65.224846,1023.5,2016,3,10,E,L,L,L,L,L
24.627972,0,75,5.8048253,7.125,1012,9.101177,0,53,7.42159,67.166336,1024.1,2016,3,11,E,L,L,L,L,L
24.657972,0,74,7.2,360,1011.9,8.911178,0,53,8.473393,77.73522,1024.3,2016,3,12,E,L,L,L,L,L
24.697971,0,73,7.2359104,5.7105865,1011.9,8.631178,0,51,9.47012,81.25384,1024.3,2016,3,13,E,L,M,,,
24.877972,0,73,9.449572,17.74466,1011.8,8.341178,0,53,9.3876505,85.60129,1024.6,2016,3,14,E,L,H,,,
23.797972,0,79,8.0899935,32.275635,1012.9,8.221178,0,53,8.287822,92.48955,1025.3,2016,3,15,E,M,M,L,L,L
26.737972,0.2,69,4.2136917,109.9831,1013.7,17.331179,0,44,5.0142193,68.96249,1023,2016,3,16,E,L,M,L,L,L
28.787971,0,61,5.3999996,143.1301,1012.6,18.60118,0,38,3.7585104,73.30075,1022.1,2016,3,17,E,M,L,L,L,L
30.137972,0,57,5.495161,148.3925,1011.5,19.621178,0,33,3.396233,57.994614,1021.5,2016,3,18,H,M,M,M,L,L
29.097973,0,59,4.1046314,164.74487,1010.9,20.52118,0,29,3.319036,12.528809,1021.1,2016,3,19,E,M,M,H,L,L
30.407972,0,54,1.835647,168.69006,1010.2,21.27118,0,24,4.452954,345.96375,1020.4,2016,3,20,E,L,M,,,
30.607971,0,52,1.609969,153.43495,1009.6,21.731178,0,20,8.78872,325.008,1020.1,2016,3,21,E,M,M,,,
29.507973,0,60,4.3349743,184.76364,1010.2,20.841179,0,18,14.021525,318.12213,1020.6,2016,3,22,H,L,M,M,L,L
27.677973,0,71,2.968636,194.03624,1010.9,18.791178,0,20,15.03835,312.08917,1021.4,2016,3,23,H,L,M,M,L,L
26.397972,0,74,6.3690495,222.7094,1011.3,17.03118,0,22,15.876775,302.96942,1021.9,2016,3,24,H,L,M,H,L,L
26.607971,0,73,4.3349743,221.63354,1011.4,15.471178,0,23,15.1884165,301.42957,1022.5,2016,3,25,H,M,M,H,L,L
26.697971,0.3,73,3.5455887,156.0375,1012,14.831178,0,26,11.165805,339.22775,1022.1,2016,3,26,H,M,M,H,L,L
25.737972,0,79,1.9386592,111.80141,1013.2,13.761178,0,25,10.24578,341.56506,1022,2016,3,27,H,M,M,,,
25.737972,0.2,79,1.8,360,1012.7,12.861177,0,25,10.931203,342.75854,1021.9,2016,3,28,H,M,M,,,
26.027971,0.3,76,3.2599385,6.340164,1012.6,11.991178,0,27,10.703569,340.3462,1021.8,2016,3,29,H,M,L,M,L,L
26.107971,0.4,75,5.4833565,23.198593,1012.3,11.271177,0,31,8.891343,328.24054,1021.7,2016,3,30,H,M,L,H,L,L
25.867971,0.7,75,5.315336,28.30075,1012.1,10.561177,0,35,8.39657,329.03625,1021.7,2016,3,31,L,L,L,H,L,L
25.337973,0.5,76,4.072935,44.999985,1011.9,9.931178,0,37,8.534353,332.35403,1021.5,2016,4,1,M,L,L,M,L,L
24.727972,0.6,80,4.0249224,79.695145,1011.9,9.081178,0,40,8.891344,338.6294,1021.7,2016,4,2,H,L,L,H,L,L
24.097973,0,81,4.2136917,19.983109,1012.6,11.181178,0,81,6.2145634,259.992,1022.3,2016,4,3,H,L,M,,,
23.397972,0,84,4.896529,17.102722,1013.2,11.211178,0,76,4.510787,241.38954,1022.3,2016,4,4,M,L,L,,,
23.867971,0,82,4.73506,8.74614,1013.9,11.871178,0,75,2.5455842,225,1022.4,2016,4,5,,,,E,L,M
25.227972,0,73,3.6179552,84.289406,1014.3,13.941177,0,72,1.609969,153.43495,1022,2016,4,6,,,,E,M,L
26.437971,0,64,4.6102495,128.6598,1014.5,15.941178,0,65,5.1544156,167.90524,1021.7,2016,4,7,M,L,L,E,M,L
27.957972,0,57,6.12,151.9275,1014.5,17.891178,0,62,9.779817,186.3402,1021.3,2016,4,8,L,L,L,E,L,M
29.397972,0,51,8.12197,167.19574,1014.4,19.69118,0,59,14.799459,198.43495,1020.6,2016,4,9,M,M,L,E,M,L
30.557972,0,46,11.165805,178.15239,1013.3,20.051178,0,59,19.011953,198.77803,1020,2016,4,10,H,M,L,,,
31.257973,0,44,15.905319,185.19443,1012.5,18.981178,0,65,23.400002,194.25003,1019.7,2016,4,11,M,M,L,,,
31.117971,0,45,20.176065,195.52411,1011.8,18.61118,0,67,25.233406,194.03624,1019.4,2016,4,12,,,,E,H,M
30.287971,0,49,22.057161,206.14685,1011.6,18.991179,0,67,25.862436,196.1645,1018.9,2016,4,13,,,,E,H,M
28.747972,0,56,22.97522,215.43332,1011.3,19.561178,0,64,26.368616,194.22597,1018.2,2016,4,14,H,H,L,E,L,L
28.897972,0,56,20.746122,218.6598,1010.9,19.831179,0,64,28.988384,194.3814,1017.9,2016,4,15,H,H,L,E,H,M
27.807972,0,60,19.296135,216.65611,1011.5,19.071178,0,66,30.124065,194.53445,1017.8,2016,4,16,M,H,L,H,M,M
23.957972,0,82,1.2979984,33.690063,1012.7,13.751178,0,71,11.592895,205.76933,1021.4,2016,4,17,M,H,L,,,
24.227972,0,81,1.609969,63.43495,1012.7,13.001178,0,75,10.464797,229.18492,1021.7,2016,4,18,M,M,L,,,
23.677973,0,84,2.0364676,44.999985,1012.7,12.141177,0,80,7.5685663,244.65384,1021.8,2016,4,19,,,,H,H,L
23.727972,0,83,3.5455887,23.962494,1012.7,11.521177,0,82,7.5170207,253.30075,1022.1,2016,4,20,,,,H,L,L
28.897972,0,56,20.746122,218.6598,1010.9,19.831179,0,64,28.988384,194.3814,1017.9,2016,4,21,L,L,L,H,M,L
27.807972,0,60,19.296135,216.65611,1011.5,19.071178,0,66,30.124065,194.53445,1017.8,2016,4,22,M,M,L,H,L,L
25.837973,0,68,16.870138,219.80557,1012.3,17.891178,0,69,30.821548,194.19855,1017.9,2016,4,23,M,M,L,H,M,L
24.427973,0,76,14.021525,221.87787,1013.1,16.751179,0,73,29.869154,195.37625,1018.2,2016,4,24,H,M,L,,,
23.637972,0,81,10.948973,226.33223,1013.6,16.171179,0,75,28.691795,197.52557,1018.5,2016,4,25,H,H,L,,,
23.277971,0,82,7.289445,237.09476,1014.1,15.701178,0,78,27.691935,195.84308,1018.5,2016,4,26,,,,H,L,L
22.887972,0,84,4.39436,235.00798,1014.5,15.411178,0,79,27.248457,195.3215,1018.2,2016,4,27,,,,H,M,L
22.777971,0,84,3.0547013,225,1014,15.301178,0,81,26.999998,196.26021,1018.1,2016,4,28,,,,L,L,L
23.927973,0,89,1.0182338,225,1012.9,13.931178,0,59,12.413477,330.46124,1018.1,2016,4,29,M,M,L,M,M,L
23.967972,0,90,0.71999997,89.99999,1012.4,13.041178,0,62,11.435313,331.8214,1018.6,2016,4,30,M,M,L,L,L,L
23.867971,0,90,1.8,53.130096,1012.5,12.301178,0,65,10.495713,337.83365,1019.3,2016,5,1,M,M,L,,,
24.167973,1,88,3.5455887,23.962494,1012.4,11.661178,0,67,9.346143,344.35776,1020,2016,5,2,L,M,L,,,
24.247972,0.1,86,4.2136917,19.983109,1012.2,10.931178,0,69,6.519877,353.65985,1020.9,2016,5,3,,,,H,M,L
24.337973,1.1,85,3.5455887,23.962494,1013,10.161178,0,70,6.4799995,360,1021.8,2016,5,4,,,,H,M,L
24.277971,3,87,4.8433046,48.01277,1013,10.461178,0,68,8.669949,4.7636414,1022.8,2016,5,5,L,L,L,H,H,M
24.167973,3.1,87,5.904439,52.431404,1013.9,11.761178,0,62,11.440979,24.145538,1023.4,2016,5,6,M,M,L,M,L,L
24.077972,2.7,87,5.495161,31.607498,1014.4,13.041178,0,60,10.948973,43.66777,1023.7,2016,5,7,L,M,M,L,L,L
24.167973,1,88,3.5455887,23.962494,1012.4,11.661178,0,67,9.346143,344.35776,1020,2016,5,8,L,L,L,,,
24.247972,0.1,86,4.2136917,19.983109,1012.2,10.931178,0,69,6.519877,353.65985,1020.9,2016,5,9,L,L,L,,,
24.337973,1.1,85,3.5455887,23.962494,1013,10.161178,0,70,6.4799995,360,1021.8,2016,5,10,,,,M,M,L
24.277971,3,87,4.8433046,48.01277,1013,10.461178,0,68,8.669949,4.7636414,1022.8,2016,5,11,,,,M,H,L
24.167973,3.1,87,5.904439,52.431404,1013.9,11.761178,0,62,11.440979,24.145538,1023.4,2016,5,12,L,L,L,M,M,L
23.867971,0,90,1.8,53.130096,1012.5,12.301178,0,65,10.495713,337.83365,1019.3,2016,5,13,L,L,L,M,M,L
24.167973,1,88,3.5455887,23.962494,1012.4,11.661178,0,67,9.346143,344.35776,1020,2016,5,14,L,L,L,L,M,L
24.247972,0.1,86,4.2136917,19.983109,1012.2,10.931178,0,69,6.519877,353.65985,1020.9,2016,5,15,L,L,L,,,
24.337973,1.1,85,3.5455887,23.962494,1013,10.161178,0,70,6.4799995,360,1021.8,2016,5,16,L,L,L,,,
24.277971,3,87,4.8433046,48.01277,1013,10.461178,0,68,8.669949,4.7636414,1022.8,2016,5,17,,,,M,M,L
24.167973,3.1,87,5.904439,52.431404,1013.9,11.761178,0,62,11.440979,24.145538,1023.4,2016,5,18,,,,M,M,L
24.077972,2.7,87,5.495161,31.607498,1014.4,13.041178,0,60,10.948973,43.66777,1023.7,2016,5,19,L,L,L,L,L,L
24.347973,0.5,83,2.52,360,1014.7,14.401177,0,59,9,53.130096,1023.9,2016,5,20,L,L,L,M,M,L
25.827972,0.1,73,4.510787,61.38954,1014.5,15.931178,0,53,7.0911775,66.037506,1023.6,2016,5,21,L,L,L,M,M,L
26.737972,0.2,69,4.2136917,109.9831,1013.7,17.331179,0,44,5.0142193,68.96249,1023,2016,5,22,L,L,L,,,
28.787971,0,61,5.3999996,143.1301,1012.6,18.60118,0,38,3.7585104,73.30075,1022.1,2016,5,23,L,L,L,,,
30.137972,0,57,5.495161,148.3925,1011.5,19.621178,0,33,3.396233,57.994614,1021.5,2016,5,24,,,,L,M,L
29.097973,0,59,4.1046314,164.74487,1010.9,20.52118,0,29,3.319036,12.528809,1021.1,2016,5,25,,,,M,H,L
30.407972,0,54,1.835647,168.69006,1010.2,21.27118,0,24,4.452954,345.96375,1020.4,2016,5,26,L,L,L,M,H,L
30.607971,0,52,1.609969,153.43495,1009.6,21.731178,0,20,8.78872,325.008,1020.1,2016,5,27,L,L,L,L,M,L
29.507973,0,60,4.3349743,184.76364,1010.2,20.841179,0,18,14.021525,318.12213,1020.6,2016,5,28,L,L,L,M,H,L
27.677973,0,71,2.968636,194.03624,1010.9,18.791178,0,20,15.03835,312.08917,1021.4,2016,5,29,L,L,L,,,
26.397972,0,74,6.3690495,222.7094,1011.3,17.03118,0,22,15.876775,302.96942,1021.9,2016,5,30,L,L,L,,,
26.607971,0,73,4.3349743,221.63354,1011.4,15.471178,0,23,15.1884165,301.42957,1022.5,2016,5,31,,,,,,
31.257973,0,48,21.659916,201.44774,1010.9,19.651178,0,38,9.449572,139.63547,1019.8,2016,6,1,,,,L,M,L
30.397972,0,52,23.188583,207.75854,1010.6,19.93118,0,37,12.979984,146.30994,1019.3,2016,6,2,L,L,L,L,L,L
29.687971,0,56,22.366402,213.17851,1010.1,19.791178,0,37,15.509274,158.1986,1018.9,2016,6,3,L,L,L,L,L,L
28.967972,0,58,19.386593,211.32869,1009.4,19.541178,0,39,15.725037,164.0546,1018.3,2016,6,4,L,L,L,L,L,L
27.787971,0,63,17.477621,212.38068,1009.9,19.001179,0,43,16.039202,170.96051,1018.1,2016,6,5,,,,,,
26.007973,0,70,14.904173,217.1467,1010.4,17.651178,0,49,16.563911,178.75464,1018.5,2016,6,6,,,,,,
25.157972,0,71,13.397612,210.69972,1011,16.301178,0,58,16.923828,181.21887,1018.8,2016,6,7,,,,L,L,L
24.817972,0,71,10.514218,218.04704,1011.5,15.641177,0,66,16.954432,176.34778,1018.8,2016,6,8,,,,L,L,L
24.667973,0,71,6.489992,236.30994,1011.5,15.051178,0,71,16.167967,168.43987,1018.7,2016,6,9,L,L,L,L,M,L
24.727972,0,70,4.198285,239.03624,1012,14.681178,0,72,14.471821,174.28941,1018.1,2016,6,10,L,L,L,L,L,L
24.807972,0,68,2.16,270,1011.8,14.351177,0,74,12.682018,173.4802,1017.7,2016,6,11,L,L,L,L,M,L
24.467972,0,69,0.71999997,360,1011.7,13.961178,0,75,12.783802,170.27242,1016.5,2016,6,12,L,L,L,,,
23.877972,0,72,2.16,360,1011.6,13.641177,0,77,11.570515,174.64418,1015.8,2016,6,13,L,L,L,,,
23.887972,0,71,4.0249224,10.30484,1011.4,13.251178,0,80,10.805999,178.09085,1015.6,2016,6,14,,,,L,L,L
23.497972,0,73,5.8048253,7.125,1011.4,12.691177,0,84,9.007196,182.2906,1014.3,2016,6,15,,,,L,L,L
24.087973,0,71,6.489992,3.1798248,1011.3,12.191177,0,86,8.049845,190.30484,1014.1,2016,6,16,L,L,L,L,L,L
24.337973,1.1,85,3.5455887,23.962494,1013,10.161178,0,70,6.4799995,360,1021.8,2016,6,17,L,L,L,L,L,L
24.277971,3,87,4.8433046,48.01277,1013,10.461178,0,68,8.669949,4.7636414,1022.8,2016,6,18,L,L,L,L,L,L
24.167973,3.1,87,5.904439,52.431404,1013.9,11.761178,0,62,11.440979,24.145538,1023.4,2016,6,19,L,L,L,,,
24.077972,2.7,87,5.495161,31.607498,1014.4,13.041178,0,60,10.948973,43.66777,1023.7,2016,6,20,L,L,L,,,
24.167973,1,88,3.5455887,23.962494,1012.4,11.661178,0,67,9.346143,344.35776,1020,2016,6,21,,,,L,L,L
24.247972,0.1,86,4.2136917,19.983109,1012.2,10.931178,0,69,6.519877,353.65985,1020.9,2016,6,22,,,,L,L,L
24.337973,1.1,85,3.5455887,23.962494,1013,10.161178,0,70,6.4799995,360,1021.8,2016,6,23,L,L,L,L,L,L
24.277971,3,87,4.8433046,48.01277,1013,10.461178,0,68,8.669949,4.7636414,1022.8,2016,6,24,L,L,L,L,L,L
24.167973,3.1,87,5.904439,52.431404,1013.9,11.761178,0,62,11.440979,24.145538,1023.4,2016,6,25,L,L,L,L,L,L
24.077972,2.7,87,5.495161,31.607498,1014.4,13.041178,0,60,10.948973,43.66777,1023.7,2016,6,26,L,L,L,,,
24.347973,0.5,83,2.52,360,1014.7,14.401177,0,59,9,53.130096,1023.9,2016,6,27,L,L,L,,,
25.827972,0.1,73,4.510787,61.38954,1014.5,15.931178,0,53,7.0911775,66.037506,1023.6,2016,6,28,,,,L,L,L
26.737972,0.2,69,4.2136917,109.9831,1013.7,17.331179,0,44,5.0142193,68.96249,1023,2016,6,29,,,,L,L,L
28.787971,0,61,5.3999996,143.1301,1012.6,18.60118,0,38,3.7585104,73.30075,1022.1,2016,6,30,L,L,L,L,L,L
30.137972,0,57,5.495161,148.3925,1011.5,19.621178,0,33,3.396233,57.994614,1021.5,2016,7,1,L,L,L,L,L,L
29.097973,0,59,4.1046314,164.74487,1010.9,20.52118,0,29,3.319036,12.528809,1021.1,2016,7,2,L,L,L,L,L,L
30.407972,0,54,1.835647,168.69006,1010.2,21.27118,0,24,4.452954,345.96375,1020.4,2016,7,3,L,L,L,,,
24.757973,0,76,3.8268526,48.81407,1011,7.1311774,0,48,17.917007,337.55725,1017.8,2016,7,4,L,L,L,,,
24.457972,0,77,4.1046314,37.87497,1011.4,6.421178,0,51,15.94601,331.69925,1018,2016,7,5,,,,,,
24.337973,0,77,5.4833565,23.198593,1012.4,5.9011774,0,53,15.941944,334.5923,1018.6,2016,7,6,,,,L,L,L
24.447971,0,76,6.9527545,21.250488,1013.2,6.3111777,0,53,17.917007,337.55725,1019.2,2016,7,7,L,L,L,L,L,L
25.827972,0,68,3.6179552,95.71059,1013.5,7.7211776,0,51,19.011953,341.222,1019.1,2016,7,8,L,L,L,L,L,L
27.647972,0,59,5.1919937,123.69006,1013.4,9.2811775,0,45,20.316889,352.875,1019.1,2016,7,9,L,L,L,L,L,L
22.45797,0,55,6.297428,149.03624,1013.3,10.361177,0,38,21.746504,353.34558,1019.1,2016,7,10,L,L,L,,,
21.12345,0,48,6.28713,166.75948,1012.7,11.841178,0,33,17.643673,1.1691284,1018.2,2016,7,11,L,L,L,,,
23.12671,0,43,9.726665,177.8789,1011.8,13.231177,0,32,16.56,360,1018,2016,7,12,,,,L,L,L
20.12645,0,43,16.62249,184.96974,1011.1,14.591178,0,29,18.532133,352.1847,1017.5,2016,7,13,,,,L,L,L
21.387972,0,48,20.380579,197.47478,1010.8,15.701178,0,27,19.469975,340.55997,1016.8,2016,7,14,L,L,L,L,L,L
29.097973,0,59,4.1046314,164.74487,1010.9,20.52118,0,29,3.319036,12.528809,1021.1,2016,7,15,L,L,L,L,L,L
30.407972,0,54,1.835647,168.69006,1010.2,21.27118,0,24,4.452954,345.96375,1020.4,2016,7,16,L,L,L,L,L,L
24.757973,0,76,3.8268526,48.81407,1011,7.1311774,0,48,17.917007,337.55725,1017.8,2016,7,17,L,L,L,,,
24.457972,0,77,4.1046314,37.87497,1011.4,6.421178,0,51,15.94601,331.69925,1018,2016,7,18,L,L,L,,,
24.337973,0,77,5.4833565,23.198593,1012.4,5.9011774,0,53,15.941944,334.5923,1018.6,2016,7,19,,,,L,L,L
24.447971,0,76,6.9527545,21.250488,1013.2,6.3111777,0,53,17.917007,337.55725,1019.2,2016,7,20,,,,L,L,L
25.827972,0,68,3.6179552,95.71059,1013.5,7.7211776,0,51,19.011953,341.222,1019.1,2016,7,21,L,L,L,L,L,L
27.647972,0,59,5.1919937,123.69006,1013.4,9.2811775,0,45,20.316889,352.875,1019.1,2016,7,22,L,L,L,L,L,L
22.45797,0,55,6.297428,149.03624,1013.3,10.361177,0,38,21.746504,353.34558,1019.1,2016,7,23,L,L,L,L,L,L
21.12345,0,48,6.28713,166.75948,1012.7,11.841178,0,33,17.643673,1.1691284,1018.2,2016,7,24,L,L,L,,,
23.12671,0,43,9.726665,177.8789,1011.8,13.231177,0,32,16.56,360,1018,2016,7,25,L,L,L,,,
20.12645,0,43,16.62249,184.96974,1011.1,14.591178,0,29,18.532133,352.1847,1017.5,2016,7,26,,,,L,L,L
21.387972,0,48,20.380579,197.47478,1010.8,15.701178,0,27,19.469975,340.55997,1016.8,2016,7,27,,,,L,L,L
30.427973,0,54,21.578989,207.84758,1010.5,16.131178,0,25,21.273533,336.03754,1016.6,2016,7,28,H,L,M,L,L,L
29.807972,0,58,22.86496,213.43987,1010,16.211178,0,26,22.702845,345.30267,1016.6,2016,7,29,H,L,L,L,L,L
28.347973,0,63,20.240198,218.50066,1009.6,16.061178,0,26,21.434364,352.2782,1017,2016,7,30,H,L,L,L,L,L
28.287971,0,64,19.134262,221.18593,1010.2,15.501178,0,27,20.188908,356.93353,1018,2016,7,31,M,L,L,,,
26.847973,0,69,17.057314,225.8551,1010.8,14.191177,0,30,18,360,1019.4,2016,8,1,L,L,H,L,L,L
25.427973,0,75,10.315115,240.75117,1011.5,12.561177,0,34,16.56,360,1020.7,2016,8,2,,,,L,L,L
25.457972,0,74,5.0142193,248.9625,1011.8,11.0711775,0,37,15.119999,360,1022,2016,8,3,,,,L,L,L
25.767971,0,72,1.484318,194.03624,1012.2,10.001178,0,38,13.397612,6.1701508,1023,2016,8,4,,,,L,L,L
25.737972,0,72,1.4399999,89.99999,1012.8,9.621178,0,40,15.124284,91.36392,1023.6,2016,8,5,L,L,L,L,L,L
25.137972,0,74,2.9024127,29.744873,1012.3,9.291178,0,43,13.207634,72.5528,1023.5,2016,8,6,L,L,M,L,L,L
24.767971,0,75,4.452954,14.03624,1012.2,9.021177,0,48,10.30883,65.224846,1023.5,2016,8,7,L,L,M,,,
24.627972,0,75,5.8048253,7.125,1012,9.101177,0,53,7.42159,67.166336,1024.1,2016,8,8,L,L,M,,,
24.657972,0,74,7.2,360,1011.9,8.911178,0,53,8.473393,77.73522,1024.3,2016,8,9,,,,L,L,L
24.697971,0,73,7.2359104,5.7105865,1011.9,8.631178,0,51,9.47012,81.25384,1024.3,2016,8,10,,,,L,L,L
24.877972,0,73,9.449572,17.74466,1011.8,8.341178,0,53,9.3876505,85.60129,1024.6,2016,8,11,L,L,M,L,L,L
23.797972,0,79,8.0899935,32.275635,1012.9,8.221178,0,53,8.287822,92.48955,1025.3,2016,8,12,L,L,H,L,L,L
26.737972,0.2,69,4.2136917,109.9831,1013.7,17.331179,0,44,5.0142193,68.96249,1023,2016,8,13,L,L,H,L,L,L
28.787971,0,61,5.3999996,143.1301,1012.6,18.60118,0,38,3.7585104,73.30075,1022.1,2016,8,14,L,L,H,,,
30.137972,0,57,5.495161,148.3925,1011.5,19.621178,0,33,3.396233,57.994614,1021.5,2016,8,15,L,L,H,,,
29.097973,0,59,4.1046314,164.74487,1010.9,20.52118,0,29,3.319036,12.528809,1021.1,2016,8,16,,,,L,L,L
30.407972,0,54,1.835647,168.69006,1010.2,21.27118,0,24,4.452954,345.96375,1020.4,2016,8,17,,,,L,L,L
30.607971,0,52,1.609969,153.43495,1009.6,21.731178,0,20,8.78872,325.008,1020.1,2016,8,18,L,L,H,L,L,L
29.507973,0,60,4.3349743,184.76364,1010.2,20.841179,0,18,14.021525,318.12213,1020.6,2016,8,19,L,L,M,L,L,L
27.677973,0,71,2.968636,194.03624,1010.9,18.791178,0,20,15.03835,312.08917,1021.4,2016,8,20,L,L,H,L,L,L
26.397972,0,74,6.3690495,222.7094,1011.3,17.03118,0,22,15.876775,302.96942,1021.9,2016,8,21,L,L,H,,,
26.607971,0,73,4.3349743,221.63354,1011.4,15.471178,0,23,15.1884165,301.42957,1022.5,2016,8,22,L,L,M,,,
26.697971,0.3,73,3.5455887,156.0375,1012,14.831178,0,26,11.165805,339.22775,1022.1,2016,8,23,,,,L,L,L
25.737972,0,79,1.9386592,111.80141,1013.2,13.761178,0,25,10.24578,341.56506,1022,2016,8,24,,,,L,L,L
25.737972,0.2,79,1.8,360,1012.7,12.861177,0,25,10.931203,342.75854,1021.9,2016,8,25,M,L,M,L,L,L
26.027971,0.3,76,3.2599385,6.340164,1012.6,11.991178,0,27,10.703569,340.3462,1021.8,2016,8,26,M,L,H,L,L,L
26.107971,0.4,75,5.4833565,23.198593,1012.3,11.271177,0,31,8.891343,328.24054,1021.7,2016,8,27,L,L,H,L,L,L
25.867971,0.7,75,5.315336,28.30075,1012.1,10.561177,0,35,8.39657,329.03625,1021.7,2016,8,28,L,L,L,,,
25.337973,0.5,76,4.072935,44.999985,1011.9,9.931178,0,37,8.534353,332.35403,1021.5,2016,8,29,M,L,M,,,
24.727972,0.6,80,4.0249224,79.695145,1011.9,9.081178,0,40,8.891344,338.6294,1021.7,2016,8,30,,,,L,L,M
24.097973,0,81,4.2136917,19.983109,1012.6,11.181178,0,81,6.2145634,259.992,1022.3,2016,8,31,,,,L,L,M
23.397972,0,84,4.896529,17.102722,1013.2,11.211178,0,76,4.510787,241.38954,1022.3,2016,9,1,L,L,H,L,L,M
23.867971,0,82,4.73506,8.74614,1013.9,11.871178,0,75,2.5455842,225,1022.4,2016,9,2,L,L,M,L,L,M
25.227972,0,73,3.6179552,84.289406,1014.3,13.941177,0,72,1.609969,153.43495,1022,2016,9,3,L,L,M,L,L,M
26.437971,0,64,4.6102495,128.6598,1014.5,15.941178,0,65,5.1544156,167.90524,1021.7,2016,9,4,L,L,M,,,
27.957972,0,57,6.12,151.9275,1014.5,17.891178,0,62,9.779817,186.3402,1021.3,2016,9,5,L,L,M,,,
29.397972,0,51,8.12197,167.19574,1014.4,19.69118,0,59,14.799459,198.43495,1020.6,2016,9,6,,,,,,
30.557972,0,46,11.165805,178.15239,1013.3,20.051178,0,59,19.011953,198.77803,1020,2016,9,7,,,,L,L,H
31.257973,0,44,15.905319,185.19443,1012.5,18.981178,0,65,23.400002,194.25003,1019.7,2016,9,8,L,L,L,L,L,M
31.117971,0,45,20.176065,195.52411,1011.8,18.61118,0,67,25.233406,194.03624,1019.4,2016,9,9,L,L,L,L,L,M
30.287971,0,49,22.057161,206.14685,1011.6,18.991179,0,67,25.862436,196.1645,1018.9,2016,9,10,L,L,M,L,L,M
28.747972,0,56,22.97522,215.43332,1011.3,19.561178,0,64,26.368616,194.22597,1018.2,2016,9,11,L,L,M,,,
28.897972,0,56,20.746122,218.6598,1010.9,19.831179,0,64,28.988384,194.3814,1017.9,2016,9,12,L,L,M,,,
27.807972,0,60,19.296135,216.65611,1011.5,19.071178,0,66,30.124065,194.53445,1017.8,2016,9,13,,,,,,
29.097973,0,59,4.1046314,164.74487,1010.9,20.52118,0,29,3.319036,12.528809,1021.1,2016,9,14,,,,L,L,M
30.407972,0,54,1.835647,168.69006,1010.2,21.27118,0,24,4.452954,345.96375,1020.4,2016,9,15,L,L,L,L,L,M
30.607971,0,52,1.609969,153.43495,1009.6,21.731178,0,20,8.78872,325.008,1020.1,2016,9,16,L,L,M,L,L,H
29.507973,0,60,4.3349743,184.76364,1010.2,20.841179,0,18,14.021525,318.12213,1020.6,2016,9,17,L,L,L,L,L,H
27.677973,0,71,2.968636,194.03624,1010.9,18.791178,0,20,15.03835,312.08917,1021.4,2016,9,18,L,L,L,,,
26.397972,0,74,6.3690495,222.7094,1011.3,17.03118,0,22,15.876775,302.96942,1021.9,2016,9,19,L,L,L,,,
